round,client_id,class_id,group,samples,before_la,after_la,la_gain,positive_gain,harm,accuracy_change_pp
50,3,90,tail,1,0.11172787845134735,0.10838569700717926,0.003342181444168091,0.003342181444168091,0.0,0.0
50,3,94,tail,1,0.004491123370826244,0.004394042305648327,9.708106517791748e-05,9.708106517791748e-05,0.0,0.0
50,4,1,non_tail,2,0.027195438276976347,0.02631677407771349,0.0008786641992628574,0.0008786641992628574,0.0,0.0
50,4,2,non_tail,1,0.955706000328064,0.9506971836090088,0.005008816719055176,0.005008816719055176,0.0,0.0
50,4,3,non_tail,1,3.7807347774505615,3.7761306762695312,0.0046041011810302734,0.0046041011810302734,0.0,0.0
50,4,4,non_tail,2,0.381975993514061,0.37715548276901245,0.004820510745048523,0.004820510745048523,0.0,0.0
50,4,5,non_tail,1,0.00216535571962595,0.0021100416779518127,5.5314041674137115e-05,5.5314041674137115e-05,0.0,0.0
50,4,9,non_tail,1,0.03286200761795044,0.03107956051826477,0.001782447099685669,0.001782447099685669,0.0,0.0
50,4,11,non_tail,2,0.17548811063170433,0.17811841145157814,-0.00263030081987381,0.0,0.00263030081987381,0.0
50,4,17,non_tail,1,0.01680046133697033,0.01631797105073929,0.00048249028623104095,0.00048249028623104095,0.0,0.0
50,4,20,non_tail,2,0.0008592674566898495,0.0008371805015485734,2.208695514127612e-05,2.208695514127612e-05,0.0,0.0
50,4,24,non_tail,1,0.1690618395805359,0.16830725967884064,0.0007545799016952515,0.0007545799016952515,0.0,0.0
50,4,46,non_tail,1,0.818121075630188,0.8225123286247253,-0.0043912529945373535,0.0,0.0043912529945373535,0.0
50,4,65,non_tail,1,5.093140125274658,5.089999198913574,0.0031409263610839844,0.0031409263610839844,0.0,0.0
50,4,92,tail,1,5.0344672203063965,5.0098652839660645,0.02460193634033203,0.02460193634033203,0.0,0.0
50,4,97,tail,1,4.170100212097168,4.139811992645264,0.030288219451904297,0.030288219451904297,0.0,0.0
50,6,1,non_tail,1,0.04243370145559311,0.041936103254556656,0.0004975982010364532,0.0004975982010364532,0.0,0.0
50,6,2,non_tail,2,0.4362761378288269,0.4354395866394043,0.0008365511894226074,0.0008365511894226074,0.0,0.0
50,6,7,non_tail,3,0.5078436930974325,0.5097992196679115,-0.001955526570479038,0.0,0.001955526570479038,0.0
50,6,12,non_tail,3,0.06339953560382128,0.06339655350893736,2.982094883918762e-06,2.982094883918762e-06,0.0,0.0
50,6,18,non_tail,1,0.07667328417301178,0.07492151856422424,0.0017517656087875366,0.0017517656087875366,0.0,0.0
50,6,23,non_tail,2,0.30836292123422027,0.30518847377970815,0.0031744474545121193,0.0031744474545121193,0.0,0.0
50,6,32,non_tail,1,1.2434380054473877,1.2760305404663086,-0.0325925350189209,0.0,0.0325925350189209,0.0
50,6,38,non_tail,1,1.8264886140823364,1.840555191040039,-0.014066576957702637,0.0,0.014066576957702637,0.0
50,6,54,non_tail,1,0.1333634853363037,0.13235509395599365,0.0010083913803100586,0.0010083913803100586,0.0,0.0
50,6,70,non_tail,1,0.014675643295049667,0.01418495737016201,0.0004906859248876572,0.0004906859248876572,0.0,0.0
50,6,84,tail,1,3.500380039215088,3.4886271953582764,0.011752843856811523,0.011752843856811523,0.0,0.0
50,8,4,non_tail,1,0.0842069759964943,0.08156397938728333,0.002642996609210968,0.002642996609210968,0.0,0.0
50,8,5,non_tail,1,0.0009055804111994803,0.0008423355757258832,6.324483547359705e-05,6.324483547359705e-05,0.0,0.0
50,8,6,non_tail,2,0.015654985094442964,0.015542972600087523,0.00011201249435544014,0.00011201249435544014,0.0,0.0
50,8,7,non_tail,1,0.0036239444743841887,0.003635822329670191,-1.1877855286002159e-05,0.0,1.1877855286002159e-05,0.0
50,8,15,non_tail,1,0.012586208991706371,0.011625401675701141,0.00096080731600523,0.00096080731600523,0.0,0.0
50,8,17,non_tail,1,0.07954975962638855,0.07745423913002014,0.002095520496368408,0.002095520496368408,0.0,0.0
50,8,21,non_tail,1,0.0014835315523669124,0.0014605579199269414,2.297363243997097e-05,2.297363243997097e-05,0.0,0.0
50,8,26,non_tail,3,2.79106076558431,2.81319268544515,-0.022131919860839844,0.0,0.022131919860839844,0.0
50,8,38,non_tail,1,0.0002797450579237193,0.0002746204845607281,5.124573362991214e-06,5.124573362991214e-06,0.0,0.0
50,8,46,non_tail,1,0.29826807975769043,0.2999914884567261,-0.0017234086990356445,0.0,0.0017234086990356445,0.0
50,8,57,non_tail,1,0.14262454211711884,0.14289532601833344,-0.0002707839012145996,0.0,0.0002707839012145996,0.0
50,8,58,non_tail,1,0.986201286315918,1.001551866531372,-0.015350580215454102,0.0,0.015350580215454102,0.0
50,8,62,non_tail,1,3.4992058277130127,3.511051893234253,-0.011846065521240234,0.0,0.011846065521240234,0.0
50,8,83,tail,1,1.9676872491836548,1.9418376684188843,0.025849580764770508,0.025849580764770508,0.0,0.0
50,9,1,non_tail,1,0.05780191719532013,0.0573185533285141,0.0004833638668060303,0.0004833638668060303,0.0,0.0
50,9,2,non_tail,1,0.04186968505382538,0.0409005731344223,0.0009691119194030762,0.0009691119194030762,0.0,0.0
50,9,4,non_tail,2,1.5300104320049286,1.520933747291565,0.009076684713363647,0.009076684713363647,0.0,0.0
50,9,6,non_tail,1,0.00303356209769845,0.003000640543177724,3.2921554520726204e-05,3.2921554520726204e-05,0.0,0.0
50,9,7,non_tail,1,0.08993809670209885,0.09090450406074524,-0.0009664073586463928,0.0,0.0009664073586463928,0.0
50,9,13,non_tail,1,0.007345809601247311,0.0072308978997170925,0.00011491170153021812,0.00011491170153021812,0.0,0.0
50,9,14,non_tail,4,0.3099691108800471,0.30159347620792687,0.008375634672120214,0.008375634672120214,0.0,0.0
50,9,17,non_tail,1,0.0033887361641973257,0.0033320642542093992,5.667190998792648e-05,5.667190998792648e-05,0.0,0.0
50,9,35,non_tail,1,0.05013038218021393,0.051254596561193466,-0.001124214380979538,0.0,0.001124214380979538,0.0
50,9,52,non_tail,1,1.4409090280532837,1.445082426071167,-0.004173398017883301,0.0,0.004173398017883301,0.0
50,9,67,non_tail,1,0.709362268447876,0.7087604999542236,0.0006017684936523438,0.0006017684936523438,0.0,0.0
50,9,79,non_tail,1,2.84348201751709,2.8438680171966553,-0.0003859996795654297,0.0,0.0003859996795654297,0.0
50,9,86,tail,1,0.47929954528808594,0.4611903727054596,0.018109172582626343,0.018109172582626343,0.0,0.0
50,9,89,tail,1,5.912395477294922,5.8799333572387695,0.032462120056152344,0.032462120056152344,0.0,0.0
50,12,0,non_tail,1,0.00024816294899210334,0.00024399164249189198,4.171306500211358e-06,4.171306500211358e-06,0.0,0.0
50,12,1,non_tail,2,0.9625578746199608,0.9687776416540146,-0.0062197670340538025,0.0,0.0062197670340538025,0.0
50,12,3,non_tail,1,0.017883719876408577,0.017882313579320908,1.4062970876693726e-06,1.4062970876693726e-06,0.0,0.0
50,12,10,non_tail,1,0.0015595904551446438,0.0015325717395171523,2.7018715627491474e-05,2.7018715627491474e-05,0.0,0.0
50,12,12,non_tail,1,0.02618316374719143,0.02619558945298195,-1.2425705790519714e-05,0.0,1.2425705790519714e-05,0.0
50,12,13,non_tail,2,0.11285998113453388,0.10999933863058686,0.0028606425039470196,0.0028606425039470196,0.0,0.0
50,12,17,non_tail,1,0.004930125083774328,0.0048415097407996655,8.861534297466278e-05,8.861534297466278e-05,0.0,0.0
50,12,26,non_tail,1,0.045841533690690994,0.046885158866643906,-0.0010436251759529114,0.0,0.0010436251759529114,0.0
50,12,27,non_tail,2,1.3237755298614502,1.3450403660535812,-0.021264836192131042,0.0,0.021264836192131042,0.0
50,12,28,non_tail,1,0.0511246882379055,0.049528829753398895,0.001595858484506607,0.001595858484506607,0.0,0.0
50,12,38,non_tail,1,0.24789924919605255,0.24812622368335724,-0.0002269744873046875,0.0,0.0002269744873046875,0.0
50,12,41,non_tail,1,0.029713965952396393,0.028953632339835167,0.0007603336125612259,0.0007603336125612259,0.0,0.0
50,12,59,non_tail,1,1.1364221572875977,1.14218270778656,-0.005760550498962402,0.0,0.005760550498962402,0.0
50,12,85,tail,1,0.8999358415603638,0.8724857568740845,0.027450084686279297,0.027450084686279297,0.0,0.0
50,12,90,tail,1,3.50007963180542,3.4797253608703613,0.020354270935058594,0.020354270935058594,0.0,0.0
50,13,4,non_tail,3,0.27194686730702716,0.2667643179496129,0.005182549357414246,0.005182549357414246,0.0,0.0
50,13,6,non_tail,1,0.005084678530693054,0.004797614179551601,0.0002870643511414528,0.0002870643511414528,0.0,0.0
50,13,8,non_tail,2,0.003219395410269499,0.0030399293173104525,0.00017946609295904636,0.00017946609295904636,0.0,0.0
50,13,11,non_tail,1,0.045479822903871536,0.04574758931994438,-0.00026776641607284546,0.0,0.00026776641607284546,0.0
50,13,25,non_tail,2,0.02944621816277504,0.02870251890271902,0.0007436992600560188,0.0007436992600560188,0.0,0.0
50,13,26,non_tail,3,0.42935942485928535,0.43804607292016345,-0.0086866480608781,0.0,0.0086866480608781,0.0
50,13,28,non_tail,1,2.322514772415161,2.3166472911834717,0.005867481231689453,0.005867481231689453,0.0,0.0
50,13,40,non_tail,1,0.10853415727615356,0.10803212225437164,0.0005020350217819214,0.0005020350217819214,0.0,0.0
50,13,58,non_tail,1,0.11189384758472443,0.1073344349861145,0.004559412598609924,0.004559412598609924,0.0,0.0
50,13,68,non_tail,1,0.15710946917533875,0.15536697208881378,0.0017424970865249634,0.0017424970865249634,0.0,0.0
50,13,87,tail,1,0.07265377044677734,0.07029353827238083,0.002360232174396515,0.002360232174396515,0.0,0.0
50,14,1,non_tail,1,0.01584087871015072,0.015365439467132092,0.00047543924301862717,0.00047543924301862717,0.0,0.0
50,14,4,non_tail,1,0.33592984080314636,0.3231518268585205,0.012778013944625854,0.012778013944625854,0.0,0.0
50,14,11,non_tail,1,0.013565263710916042,0.013769754208624363,-0.00020449049770832062,0.0,0.00020449049770832062,0.0
50,14,14,non_tail,2,0.327993456274271,0.31782262306660414,0.010170833207666874,0.010170833207666874,0.0,0.0
50,14,17,non_tail,1,1.3727312088012695,1.333190679550171,0.03954052925109863,0.03954052925109863,0.0,0.0
50,14,21,non_tail,2,0.003186700167134404,0.0032667433843016624,-8.004321716725826e-05,0.0,8.004321716725826e-05,0.0
50,14,28,non_tail,2,0.3768424391746521,0.3706359565258026,0.006206482648849487,0.006206482648849487,0.0,0.0
50,14,32,non_tail,1,0.0018368767341598868,0.0018466339679434896,-9.757233783602715e-06,0.0,9.757233783602715e-06,0.0
50,14,43,non_tail,1,0.19921021163463593,0.18972839415073395,0.009481817483901978,0.009481817483901978,0.0,0.0
50,14,46,non_tail,1,0.6545127034187317,0.6769090890884399,-0.022396385669708252,0.0,0.022396385669708252,0.0
50,14,55,non_tail,1,2.3696885108947754,2.39416766166687,-0.024479150772094727,0.0,0.024479150772094727,0.0
50,14,56,non_tail,1,0.3431640863418579,0.3435404598712921,-0.0003763735294342041,0.0,0.0003763735294342041,0.0
50,14,75,non_tail,1,3.6857290267944336,3.6869826316833496,-0.0012536048889160156,0.0,0.0012536048889160156,0.0
50,14,85,tail,1,3.6188676357269287,3.614804744720459,0.0040628910064697266,0.0040628910064697266,0.0,0.0
50,14,96,tail,1,1.618042230606079,1.6047208309173584,0.013321399688720703,0.013321399688720703,0.0,0.0
50,15,0,non_tail,5,0.11258001178503037,0.10999453961849212,0.002585472166538247,0.002585472166538247,0.0,0.0
50,15,2,non_tail,1,0.028054332360625267,0.026853930205106735,0.0012004021555185318,0.0012004021555185318,0.0,0.0
50,15,3,non_tail,3,0.035639954109986625,0.035383060574531555,0.00025689353545507027,0.00025689353545507027,0.0,0.0
50,15,9,non_tail,1,0.12255852669477463,0.1210048645734787,0.001553662121295929,0.001553662121295929,0.0,0.0
50,15,13,non_tail,1,0.8194619417190552,0.7994757890701294,0.01998615264892578,0.01998615264892578,0.0,0.0
50,15,16,non_tail,1,4.257858753204346,4.305473327636719,-0.04761457443237305,0.0,0.04761457443237305,0.0
50,15,19,non_tail,1,0.0027042983565479517,0.0026513920165598392,5.290633998811245e-05,5.290633998811245e-05,0.0,0.0
50,15,53,non_tail,1,0.02856595069169998,0.02842124179005623,0.00014470890164375305,0.00014470890164375305,0.0,0.0
50,15,57,non_tail,1,0.4949665069580078,0.4903891086578369,0.0045773983001708984,0.0045773983001708984,0.0,0.0
50,15,66,non_tail,1,3.043984889984131,3.0564627647399902,-0.012477874755859375,0.0,0.012477874755859375,0.0
50,15,84,tail,1,4.683788299560547,4.673769950866699,0.010018348693847656,0.010018348693847656,0.0,0.0
50,15,88,tail,1,0.15826226770877838,0.15620969235897064,0.0020525753498077393,0.0020525753498077393,0.0,0.0
50,16,0,non_tail,1,0.01802797242999077,0.01791088655591011,0.00011708587408065796,0.00011708587408065796,0.0,0.0
50,16,1,non_tail,1,0.007759192958474159,0.007579734083265066,0.0001794588752090931,0.0001794588752090931,0.0,0.0
50,16,2,non_tail,1,0.0679410845041275,0.06553496420383453,0.0024061203002929688,0.0024061203002929688,0.0,0.0
50,16,4,non_tail,2,0.723953939974308,0.7137156538665295,0.01023828610777855,0.01023828610777855,0.0,0.0
50,16,10,non_tail,3,0.95681365331014,0.9564631779988607,0.0003504753112792969,0.0003504753112792969,0.0,0.0
50,16,11,non_tail,2,0.28402798250317574,0.2895417995750904,-0.005513817071914673,0.0,0.005513817071914673,0.0
50,16,29,non_tail,1,0.0009239218779839575,0.0009051040397025645,1.881783828139305e-05,1.881783828139305e-05,0.0,0.0
50,16,30,non_tail,1,5.846701145172119,5.870842456817627,-0.024141311645507812,0.0,0.024141311645507812,0.0
50,16,36,non_tail,1,0.20942936837673187,0.20813393592834473,0.001295432448387146,0.001295432448387146,0.0,0.0
50,16,41,non_tail,1,0.028328310698270798,0.02927946113049984,-0.000951150432229042,0.0,0.000951150432229042,0.0
50,16,59,non_tail,1,5.318683624267578,5.319296836853027,-0.0006132125854492188,0.0,0.0006132125854492188,0.0
50,16,74,non_tail,1,0.7677322626113892,0.7816252112388611,-0.013892948627471924,0.0,0.013892948627471924,0.0
50,16,93,tail,1,2.5649466514587402,2.50923490524292,0.05571174621582031,0.05571174621582031,0.0,0.0
50,17,1,non_tail,1,0.003909921273589134,0.003834872040897608,7.504923269152641e-05,7.504923269152641e-05,0.0,0.0
50,17,3,non_tail,1,3.0317130088806152,3.042423963546753,-0.010710954666137695,0.0,0.010710954666137695,0.0
50,17,4,non_tail,2,1.59867662191391,1.6165182292461395,-0.017841607332229614,0.0,0.017841607332229614,0.0
50,17,5,non_tail,1,1.486363172531128,1.494014024734497,-0.007650852203369141,0.0,0.007650852203369141,0.0
50,17,6,non_tail,1,0.0015292390016838908,0.0014990055933594704,3.0233408324420452e-05,3.0233408324420452e-05,0.0,0.0
50,17,13,non_tail,2,0.3521324098110199,0.3559705913066864,-0.003838181495666504,0.0,0.003838181495666504,0.0
50,17,18,non_tail,2,1.0743343830108643,1.0688937902450562,0.0054405927658081055,0.0054405927658081055,0.0,0.0
50,17,23,non_tail,1,0.022505471482872963,0.02229856140911579,0.00020691007375717163,0.00020691007375717163,0.0,0.0
50,17,26,non_tail,1,1.4542479515075684,1.4719980955123901,-0.017750144004821777,0.0,0.017750144004821777,0.0
50,17,30,non_tail,1,0.06606648862361908,0.06582207977771759,0.00024440884590148926,0.00024440884590148926,0.0,0.0
50,17,31,non_tail,1,1.8533931970596313,1.8422478437423706,0.011145353317260742,0.011145353317260742,0.0,0.0
50,17,33,non_tail,1,5.340203762054443,5.3261213302612305,0.01408243179321289,0.01408243179321289,0.0,0.0
50,17,40,non_tail,1,0.013886150903999805,0.014004296623170376,-0.00011814571917057037,0.0,0.00011814571917057037,0.0
50,17,80,tail,1,5.344443321228027,5.313965797424316,0.030477523803710938,0.030477523803710938,0.0,0.0
50,20,0,non_tail,1,0.014434090815484524,0.014282737858593464,0.00015135295689105988,0.00015135295689105988,0.0,0.0
50,20,1,non_tail,1,0.019475197419524193,0.018523797392845154,0.000951400026679039,0.000951400026679039,0.0,0.0
50,20,3,non_tail,3,0.17314904928207397,0.17240848143895468,0.0007405678431192941,0.0007405678431192941,0.0,0.0
50,20,5,non_tail,1,0.007340957876294851,0.0071324254386126995,0.0002085324376821518,0.0002085324376821518,0.0,0.0
50,20,9,non_tail,1,4.259408950805664,4.220582008361816,0.038826942443847656,0.038826942443847656,0.0,0.0
50,20,11,non_tail,2,0.5579657554626465,0.5733073949813843,-0.015341639518737793,0.0,0.015341639518737793,0.0
50,20,15,non_tail,1,0.15240389108657837,0.14630620181560516,0.006097689270973206,0.006097689270973206,0.0,0.0
50,20,16,non_tail,2,1.550321334041655,1.5646167090162635,-0.014295374974608421,0.0,0.014295374974608421,0.0
50,20,21,non_tail,1,0.29114001989364624,0.29226699471473694,-0.0011269748210906982,0.0,0.0011269748210906982,0.0
50,20,32,non_tail,1,1.009824275970459,1.0407274961471558,-0.030903220176696777,0.0,0.030903220176696777,0.0
50,20,33,non_tail,1,0.04207887127995491,0.040467239916324615,0.0016116313636302948,0.0016116313636302948,0.0,0.0
50,20,34,non_tail,1,0.24493390321731567,0.24581101536750793,-0.0008771121501922607,0.0,0.0008771121501922607,0.0
50,20,81,tail,1,0.4516904354095459,0.4434857964515686,0.008204638957977295,0.008204638957977295,0.0,0.0
50,20,82,tail,1,2.2976067066192627,2.2903242111206055,0.0072824954986572266,0.0072824954986572266,0.0,0.0
50,20,87,tail,1,0.06019638478755951,0.05819833651185036,0.0019980482757091522,0.0019980482757091522,0.0,0.0
50,21,0,non_tail,1,0.03477565199136734,0.03459314629435539,0.00018250569701194763,0.00018250569701194763,0.0,0.0
50,21,7,non_tail,1,0.27814820408821106,0.27813494205474854,1.3262033462524414e-05,1.3262033462524414e-05,0.0,0.0
50,21,10,non_tail,1,0.24088335037231445,0.23871205747127533,0.0021712929010391235,0.0021712929010391235,0.0,0.0
50,21,14,non_tail,4,0.6543462523259223,0.6246194522827864,0.02972680004313588,0.02972680004313588,0.0,0.0
50,21,17,non_tail,3,0.023028376201788586,0.022441128889719646,0.0005872473120689392,0.0005872473120689392,0.0,0.0
50,21,19,non_tail,1,1.5248589515686035,1.5450159311294556,-0.02015697956085205,0.0,0.02015697956085205,0.0
50,21,23,non_tail,2,0.10001234710216522,0.09962418675422668,0.0003881603479385376,0.0003881603479385376,0.0,0.0
50,21,26,non_tail,1,0.12904092669487,0.13144278526306152,-0.0024018585681915283,0.0,0.0024018585681915283,0.0
50,21,29,non_tail,1,0.5406248569488525,0.5628310441970825,-0.02220618724822998,0.0,0.02220618724822998,0.0
50,21,33,non_tail,1,5.834712982177734,5.801990509033203,0.03272247314453125,0.03272247314453125,0.0,0.0
50,21,82,tail,1,3.038010358810425,3.00343918800354,0.034571170806884766,0.034571170806884766,0.0,0.0
50,24,2,non_tail,1,0.3431765139102936,0.3351355791091919,0.008040934801101685,0.008040934801101685,0.0,0.0
50,24,6,non_tail,3,0.2677263667186101,0.2619453618923823,0.005781004826227787,0.005781004826227787,0.0,0.0
50,24,7,non_tail,2,0.20841098576784134,0.2028123214840889,0.005598664283752441,0.005598664283752441,0.0,0.0
50,24,14,non_tail,2,1.144358977675438,1.1321008540689945,0.012258123606443405,0.012258123606443405,0.0,0.0
50,24,15,non_tail,1,0.011143944226205349,0.010646332055330276,0.0004976121708750725,0.0004976121708750725,0.0,0.0
50,24,17,non_tail,1,0.002772418549284339,0.0027051304932683706,6.728805601596832e-05,6.728805601596832e-05,0.0,0.0
50,24,18,non_tail,1,0.11789534986019135,0.112965889275074,0.00492946058511734,0.00492946058511734,0.0,0.0
50,24,23,non_tail,1,0.09535300731658936,0.09490437060594559,0.0004486367106437683,0.0004486367106437683,0.0,0.0
50,24,25,non_tail,1,0.563153862953186,0.5604862570762634,0.0026676058769226074,0.0026676058769226074,0.0,0.0
50,24,30,non_tail,1,1.6699448823928833,1.7043044567108154,-0.03435957431793213,0.0,0.03435957431793213,0.0
50,24,42,non_tail,1,0.0031948259565979242,0.0031293490901589394,6.547686643898487e-05,6.547686643898487e-05,0.0,0.0
50,24,43,non_tail,1,1.734795093536377,1.6868128776550293,0.047982215881347656,0.047982215881347656,0.0,0.0
50,24,98,tail,1,1.2411614656448364,1.2501543760299683,-0.008992910385131836,0.0,0.008992910385131836,0.0
50,25,3,non_tail,1,0.014253593049943447,0.014023927971720695,0.00022966507822275162,0.00022966507822275162,0.0,0.0
50,25,5,non_tail,2,0.020771794952452183,0.019965820014476776,0.0008059749379754066,0.0008059749379754066,0.0,0.0
50,25,6,non_tail,1,0.0027870405465364456,0.0027312852907925844,5.57552557438612e-05,5.57552557438612e-05,0.0,0.0
50,25,14,non_tail,1,0.00998254306614399,0.009622973389923573,0.000359569676220417,0.000359569676220417,0.0,0.0
50,25,15,non_tail,5,0.2507556647062302,0.2448486328125,0.00590703189373018,0.00590703189373018,0.0,0.0
50,25,16,non_tail,1,0.002869062591344118,0.002835422521457076,3.3640069887042046e-05,3.3640069887042046e-05,0.0,0.0
50,25,21,non_tail,3,0.11400144454091787,0.11353356515367825,0.00046787938723961975,0.00046787938723961975,0.0,0.0
50,25,41,non_tail,1,2.6071653366088867,2.589993715286255,0.017171621322631836,0.017171621322631836,0.0,0.0
50,25,45,non_tail,1,4.967024803161621,4.951529502868652,0.01549530029296875,0.01549530029296875,0.0,0.0
50,25,80,tail,1,1.0316441059112549,1.0051822662353516,0.02646183967590332,0.02646183967590332,0.0,0.0
50,25,89,tail,1,2.034440040588379,1.9900702238082886,0.04436981678009033,0.04436981678009033,0.0,0.0
50,25,99,tail,1,0.39287686347961426,0.3889807462692261,0.0038961172103881836,0.0038961172103881836,0.0,0.0
50,26,0,non_tail,6,0.0548125603236258,0.05435051970804731,0.0004620406155784948,0.0004620406155784948,0.0,0.0
50,26,1,non_tail,1,0.03909962624311447,0.03837462142109871,0.0007250048220157623,0.0007250048220157623,0.0,0.0
50,26,8,non_tail,1,0.004175397567451,0.004041124600917101,0.0001342729665338993,0.0001342729665338993,0.0,0.0
50,26,13,non_tail,2,0.004190350300632417,0.004098875098861754,9.147520177066326e-05,9.147520177066326e-05,0.0,0.0
50,26,15,non_tail,1,1.3533858060836792,1.328243613243103,0.025142192840576172,0.025142192840576172,0.0,0.0
50,26,16,non_tail,1,0.0027960750740021467,0.002777649089694023,1.842598430812359e-05,1.842598430812359e-05,0.0,0.0
50,26,20,non_tail,1,0.0011251792311668396,0.0010919567430391908,3.322248812764883e-05,3.322248812764883e-05,0.0,0.0
50,26,29,non_tail,1,1.320120096206665,1.3419960737228394,-0.021875977516174316,0.0,0.021875977516174316,0.0
50,26,37,non_tail,1,1.313429594039917,1.316556453704834,-0.003126859664916992,0.0,0.003126859664916992,0.0
50,26,58,non_tail,1,0.0022883438505232334,0.0022429090458899736,4.543480463325977e-05,4.543480463325977e-05,0.0,0.0
50,26,80,tail,1,0.09571488946676254,0.09367743879556656,0.002037450671195984,0.002037450671195984,0.0,0.0
50,26,88,tail,1,6.413309097290039,6.322073459625244,0.09123563766479492,0.09123563766479492,0.0,0.0
50,26,91,tail,1,1.6564266681671143,1.6329495906829834,0.02347707748413086,0.02347707748413086,0.0,0.0
50,27,0,non_tail,1,0.0014494876377284527,0.0014421073719859123,7.3802657425403595e-06,7.3802657425403595e-06,0.0,0.0
50,27,2,non_tail,1,1.02760910987854,1.0141819715499878,0.013427138328552246,0.013427138328552246,0.0,0.0
50,27,6,non_tail,1,0.09916903078556061,0.09785338491201401,0.0013156458735466003,0.0013156458735466003,0.0,0.0
50,27,7,non_tail,1,4.364632606506348,4.391551971435547,-0.02691936492919922,0.0,0.02691936492919922,0.0
50,27,81,tail,5,2.7283184051513674,2.717768096923828,0.010550308227539329,0.010550308227539329,0.0,0.0
50,27,82,tail,4,0.49380600824952126,0.4953746199607849,-0.0015686117112636566,0.0,0.0015686117112636566,0.0
50,27,83,tail,6,1.7091700236002605,1.6985166867574055,0.010653336842854966,0.010653336842854966,0.0,0.0
50,27,84,tail,1,0.7578102350234985,0.7450658082962036,0.012744426727294922,0.012744426727294922,0.0,0.0
50,27,86,tail,6,2.12054713567098,2.0898154576619468,0.030731678009033203,0.030731678009033203,0.0,0.0
50,27,87,tail,2,0.029844919219613075,0.029069239273667336,0.0007756799459457397,0.0007756799459457397,0.0,0.0
50,27,88,tail,5,1.0210786819458009,0.9871296882629395,0.03394899368286142,0.03394899368286142,0.0,0.0
50,27,93,tail,4,6.025956392288208,6.034288644790649,-0.008332252502441406,0.0,0.008332252502441406,0.0
50,27,94,tail,5,2.036894989013672,2.031757926940918,0.005137062072753995,0.005137062072753995,0.0,0.0
50,27,95,tail,1,5.029090881347656,5.053772926330566,-0.024682044982910156,0.0,0.024682044982910156,0.0
50,27,98,tail,3,3.434340794881185,3.433987617492676,0.0003531773885092626,0.0003531773885092626,0.0,0.0
50,28,3,non_tail,1,0.04455673322081566,0.043641578406095505,0.0009151548147201538,0.0009151548147201538,0.0,0.0
50,28,5,non_tail,1,0.005131645128130913,0.005024069920182228,0.00010757520794868469,0.00010757520794868469,0.0,0.0
50,28,82,tail,4,0.6768158674240112,0.6685647368431091,0.0082511305809021,0.0082511305809021,0.0,0.0
50,28,83,tail,2,3.204859972000122,3.209588050842285,-0.004728078842163086,0.0,0.004728078842163086,0.0
50,28,84,tail,6,4.513967037200928,4.514126459757487,-0.00015942255655954085,0.0,0.00015942255655954085,0.0
50,28,85,tail,2,4.372082710266113,4.3513407707214355,0.020741939544677734,0.020741939544677734,0.0,0.0
50,28,86,tail,1,0.006037213373929262,0.005944548640400171,9.266473352909088e-05,9.266473352909088e-05,0.0,0.0
50,28,87,tail,1,4.336067199707031,4.3145952224731445,0.02147197723388672,0.02147197723388672,0.0,0.0
50,28,89,tail,4,3.584547996520996,3.5447773933410645,0.03977060317993164,0.03977060317993164,0.0,0.0
50,28,90,tail,1,0.04825069382786751,0.04660586267709732,0.0016448311507701874,0.0016448311507701874,0.0,0.0
50,28,91,tail,3,3.2663968404134116,3.2466405232747397,0.019756317138671875,0.019756317138671875,0.0,0.0
50,28,92,tail,3,2.440344492594401,2.425637722015381,0.014706770579020034,0.014706770579020034,0.0,0.0
50,28,93,tail,1,7.160197734832764,7.143892288208008,0.01630544662475586,0.01630544662475586,0.0,0.0
50,28,96,tail,3,2.5872767766316733,2.5545711517333984,0.03270562489827489,0.03270562489827489,0.0,0.0
50,28,97,tail,1,4.219454288482666,4.184875011444092,0.03457927703857422,0.03457927703857422,0.0,0.0
50,28,98,tail,1,3.2563066482543945,3.2626590728759766,-0.006352424621582031,0.0,0.006352424621582031,0.0
50,28,99,tail,4,2.9633240699768066,2.9521384239196777,0.011185646057128906,0.011185646057128906,0.0,0.0
50,29,1,non_tail,1,0.06401786208152771,0.0628509372472763,0.0011669248342514038,0.0011669248342514038,0.0,0.0
50,29,4,non_tail,1,1.950979232788086,1.970617651939392,-0.019638419151306152,0.0,0.019638419151306152,0.0
50,29,8,non_tail,1,2.466686248779297,2.464447259902954,0.0022389888763427734,0.0022389888763427734,0.0,0.0
50,29,9,non_tail,1,0.020715195685625076,0.02005910873413086,0.0006560869514942169,0.0006560869514942169,0.0,0.0
50,29,10,non_tail,1,0.28170764446258545,0.2818811237812042,-0.00017347931861877441,0.0,0.00017347931861877441,0.0
50,29,80,tail,8,3.2753772735595703,3.258168935775757,0.017208337783813477,0.017208337783813477,0.0,0.0
50,29,81,tail,4,2.6519088745117188,2.6410722732543945,0.010836601257324219,0.010836601257324219,0.0,0.0
50,29,84,tail,1,9.17995834350586,9.173612594604492,0.0063457489013671875,0.0063457489013671875,0.0,0.0
50,29,85,tail,5,0.06913167536258698,0.06823892295360565,0.0008927524089813316,0.0008927524089813316,0.0,0.0
50,29,87,tail,3,4.179460525512695,4.170681635538737,0.008778889973958037,0.008778889973958037,0.0,0.0
